account_id|pid|code|ftype|descr|address|rc_id|chan_id|poten_id|group_price_id|payment_delay|locked
DDS000KH6DMT|2000|17372|0|Бахус ООО|,601116,Владимирская обл,Петушинский р-н,,Труд п,Советская ул,,,||||||
JOU000TI4DMT|2000|25565|0|Башилов Борис Владимирович ИП|,141315,Московская обл,Сергиево-Посадский р-н,,Тураково д,,105 а,,||||||
DC0000SLFDMT|2000|17308|0|Башинская Л.Н.|"Московская обл, Талдомский р-н, СНТ "ДРУЖБА"||||||
DC0000SLGDMT|2000|17308|0|Башинская Л.Н.|Московская обл, Талдомский р-н, СНТ ДРУЖБА,||||||
GG1000OZQDMT|2000|21351|0|Башмаков Андрей Васильевич ИП|,152030,Ярославская обл,Переславский р-н,,Нагорье с,Адмирала Спиридова ул,3,,||||||
GG1000OO9DMT|2000|21351|0|Башмаков Андрей Васильевич ИП|,152037,Ярославская обл,Переславский р-н,,Копнино с,Центральная ул,51,,||||||
F4S000MOZDMT|2000|19644|0|Бевз А.И.|,141290,Московская обл,Пушкинский р-н,,Барково с,,,,||||||
7EI0004AIDMT|2000|9614|0|Белов А.Е.|171540, Тверская обл, Кимрский р-н, Го...о, Горицы с, Механизаторов ул, д. 12||||||
7EI0004AKDMT|2000|9614|0|Белов А.Е.|171540, Тверская обл, Кимрский р-н, Горицкий с/о, Горицы с, Спортивная ул||||||
7N50004CODMT|2000|9925|0|Белов С.С. ИП|,171851,Тверская обл,Удомельский р-н,,Выскодня д,,12,,||||||
7N5000SZGDMT|2000|9925|0|Белов С.С. ИП|,171851,Тверская обл,Удомельский р-н,,Тараки д,,47,,||||||
21A000HLDMT|2000|2639|0|Белова Т.А.|,171530,Тверская обл,Кимрский р-н,Приволжское с/п,Головино д,,109,,||||||
6Z700047MDMT|2000|9063|0|Белый Раст ООО|,141870,Московская обл,Дмитровский р-н,,Белый Раст с,,,,||||||
JHA000T5ADMT|2000|25293|0|Беляков Сергей Викторович ИП|,171911,Тверская обл,Максатихинский р-н,,Ривицкий п,Мира ул,29,,||||||
FCF000N2ZDMT|2000|19919|0|Белякова Елена Александровна ИП|г. Лихославль. пер. Лихославский||||||
JC3000SWADMT|2000|25106|0|Беркутова Валентина Николаевна ИП|142342, Московская обл, Сергиево-Посадский р-н, Выпуково с., павильон №1||||||
HX8000SSADMT|2000|23270|0|Берлизов Олег Петрович ИП|,141354,Московская обл,Сергиево-Посадский р-н,,Озерецкое с,,,,||||||
HX8000QV6DMT|2000|23270|0|Берлизов Олег Петрович ИП|,141355,Московская обл,Сергиево-Посадский р-н,,Васильевское с,,23а,,||||||
HX8000R8IDMT|2000|23270|0|Берлизов Олег Петрович ИП|141370, Московская обл, Сергиево-Посадский р-н, Хотьково г, д. Жучки||||||
DOA000KSYDMT|2000|17750|0|Беспалов М.Н.|,141801,Московская обл,Дмитровский р-н,,Внуково с,,,,||||||
2U5000O7CDMT|2000|3678|0|Беспалова Е.В. ИП|"170508, Тверская обл., Калининский р.,...ий, д.6, центр. площадь "Минимаркет"||||||
CSF000JSADMT|2000|16602|0|Бирюкова Е.П.|,141540,Московская обл,Солнечногорский р-н,,Поваровка п,,,,||||||
FI3000N95DMT|2000|20123|0|Бибишева Татьяна Валерьевна ИП|Тверская обл., г. Старица, ул. Пушкина, д.8||||||
2CI000LYDMT|2000|3043|0|БИРЛИК ООО|,171505,Тверская обл,,Кимры г,,50 лет ВЛКСМ ул,69,,||||||
BQ7000INGDMT|2000|15222|0|Битаров К.Э. ИП|,171361,Тверская обл,,Старица г,,Иванцова ул,7,,||||||
BQ7000INFDMT|2000|15222|0|Битаров К.Э. ИП|,171361,Тверская обл,,Старица г,,Коммунистическая ул,38,,||||||
HZ3000QXKDMT|2000|23337|0|БитКом ООО|141730, Московская обл, Лобня г, Лобненский бульвар, д.4||||||
40P00018RDMT|2000|5216|0|Благо ООО|,170043,Тверская обл,,Тверь г,,Чкалова ул,26,,||||||
IXH000S8ZDMT|2000|24580|0|Блинов Андрей Валентинович ИП|,172770,Тверская обл,,,Пено п,249 Стрелковой Дивизии ул,37а,,||||||
IXH000S8YDMT|2000|24580|0|Блинов Андрей Валентинович ИП|,172770,Тверская обл,,,Пено п,Лесная ул,17,,||||||
IXH000S8XDMT|2000|24580|0|Блинов Андрей Валентинович ИП|,172770,Тверская обл,,,Пено п,Лизы Чайкиной ул,100,,||||||
HMJ000QFWDMT|2000|22885|0|Блинова Марина Анваровна ИП|,601246,Владимирская обл,Собинский р-н,,Заречное с,Парковая ул,19,,||||||
AE6000H78DMT|2000|13492|0|Блохин А.В.|,601273,Владимирская обл,Суздальский р-н,,Павловское с,,,,||||||
38K00011WDMT|2000|4197|0|Бобинина Т.В. ИП|М.О., г. Талдом, мкр. Юбилейный, павильон № 13||||||
2EJ000MEDMT|2000|3116|0|Бобков Ю.А. ИП|,141902,Московская обл,,Талдом г,,,,,||||||
7MH000PGKDMT|2000|9901|0|Бобкова Е.Е. ИП|141900, Московская обл, Талдом г, рынок, пав. № 39||||||
DQ0000KVDDMT|2000|17813|0|Богатырь ООО|,141052,Московская обл,Мытищинский р-н,,Марфино п,,,,||||||
IZ8000SD0DMT|2000|24643|0|Бойкова Марина Валерьевна ИП|,141642,Московская обл,Клинский р-н,,Доршево д,,1,,||||||
H82000PRADMT|2000|22363|0|Большакова Ирина Степановна ИП|,141327,Московская обл,Сергиево-Посадский р-н,,Березняки д,,23,,||||||
HR4000QMLDMT|2000|23050|0|Бон аппетит ООО|601125, Владимирская обл, Петушинский ...Вольгинский пгт, ул. Тихвинская, д.1||||||
DLO000KPZDMT|2000|17656|0|Борзенкова Л.Л.|,141342,Московская обл,Сергиево-Посадский р-н,,Богородское рп,,,,||||||
4GV0001C0DMT|2000|5799|0|Борисовский Н.В. ИП|170546, Тверская обл, Калининский р-н, Бурашево с, Военный городок, Лесная ул||||||
GSU000P5BDMT|2000|21815|0|Борлаков Мурат Хусеевич ИП|,141822,Московская обл,Дмитровский р-н,,Ковригино д,,1,,||||||
HO2000QINDMT|2000|22940|0|Боровских Иван Владимирович ИП|,141833,Московская обл,Дмитровский р-н,,Говейново д,,,,||||||
FIU000N9ZDMT|2000|20150|0|Бородатова Светлана Сергеевна ИП|Мытищинский р., д. Еремино, д.5 А||||||
ANA000HGMDMT|2000|13820|0|Бородулина Л.Н..|141341, Московская обл, Сергиево-Посадский р-н, Шабурново д, тонар||||||
I8T000RA1DMT|2000|23687|0|Борюк Александр Иванович ИП|,141255,Московская обл,Пушкинский р-н,,Раково д,,50,,||||||
AHU000HAXDMT|2000|13624|0|Босиков С.Я.|,141533,Московская обл,Солнечногорский р-н,,Хоругвино д,,,,||||||
2P6000R6DMT|2000|3499|0|Бранд ООО|601655, Владимирская обл, Александров ...вского ул, д. 48/2, маг-н Молодежный||||||
2P6000R5DMT|2000|3499|0|Бранд ООО|601655, Владимирская обл, Александров г, Маяковского ул, д.  маг-н продукты||||||
2RJ000RVDMT|2000|3584|0|Бриз-ОП|,141270,Московская обл,Пушкинский р-н,,Софрино п,,5,,||||||
ISU000T0FDMT|2000|24413|0|Бродюк Дарья Александровна ИП|,141662,Московская обл,Клинский р-н,,Борозда д,,19а,,||||||
BEK000PRVDMT|2000|14803|0|Брызгалов М.Ю.|,141930,Московская обл,Талдомский р-н,,Бельское д,,,,||||||
C59000J21DMT|2000|15766|0|Брюшкова Е.В.|,171293,Тверская обл,Конаковский р-н,,Ручьи д,,,,||||||
65X0001LTDMT|2000|8005|0|Бужаниновский специальный детский дом МОУ|,141326,Московская обл,Сергиево-Посадский р-н,,Бужаниново п,Полевая ул,,,||||||
D90000KM2DMT|2000|17200|0|Булатов Ш.М.|,141863,Московская обл,Дмитровский р-н,,Базарово д,,,,||||||
D90000KFTDMT|2000|17200|0|Булатов Ш.М.|,141863,Московская обл,Дмитровский р-н,,Ермолино ОПХ п,Центральная ул,,,||||||
AXT000HRIDMT|2000|14200|0|Буров М.А.|,141327,Московская обл,Сергиево-Посадский р-н,,Дубининское д,,,,||||||
AXT000MAPDMT|2000|14200|0|Буров М.А.|"141315, Московская обл, Сергиево-Посадский р-н, Бубяково д, т/т "Мир"||||||
6WL0001PBDMT|2000|8969|0|Бухаев А. М. ИП|,141930,Московская обл,Талдомский р-н,,Петрино д,,,,||||||
IBY000RF0DMT|2000|23801|0|Бычкова Лариса Николаевна ИП|,601800,Владимирская обл,,Юрьев-Польский г,,Советская пл,,,||||||
I9V000RC6DMT|2000|23725|0|Вавикин Александр Иванович ИП|,171900,Тверская обл,Максатихинский р-н,,Фабрика д,,,,||||||
DW9000L43DMT|2000|18038|0|ВАЛ ООО|,141345,Московская обл,Сергиево-Посадский р-н,,Сватково с,,90,,||||||
G70000OB3DMT|2000|21025|0|ВАСЮШКИНА ТАТЬЯНА АЛЕКСЕЕВНА ИП|ТВЕРСКАЯ ОБЛАСТЬ, Г.УДОМЛЯ, УЛ.ПОПОВА, Д.10 А, КОРП.3, СТР. 2 А||||||
8Y7000FHZDMT|2000|11619|0|Вега Сервис ООО|,601144,Владимирская обл,,Петушки г,,Московская ул,23,,||||||
IWX000S91DMT|2000|24560|0|Векшин Алексей Владимирович ИП|,601545,Владимирская обл,Гусь-Хрустальный р-н,,Золотково п,Советская ул,6,,||||||
57V0003Z0DMT|2000|6777|0|ВеНаЛю ООО|МО, Талдомский р-он, д.Растовцы, д.1а||||||
1090008ODMT|2000|1306|0|Венера ООО|,141315,Московская обл,Сергиево-Посадс...н,Сергиев Посад г,,Песчаная ул,12а,,||||||
GD0000OKRDMT|2000|21242|0|Валери ООО|г. Сергиев-Посад, п. НИИРП||||||
109000QGLDMT|2000|1306|0|Венера ООО|,141315,Московская обл,Сергиево-Посадс...-н,Сергиев Посад г,,Солнечная ул,8,,||||||
10900041SDMT|2000|1306|0|Венера ООО|,141370,Московская обл,Сергиево-Посадс...р-н,Хотьково г,,Черняховского ул,8,,||||||
J0X000SFLDMT|2000|24704|0|Вента ООО|,170516,Тверская обл,Калининский р-н,,Металлистов п,,1,,||||||
7K90004BXDMT|2000|9821|0|Васильева О.А. ИП|Московская обл, Талдомский р-н, с/т Дружба||||||
76G000OAXDMT|2000|9324|0|Вачиан ООО|МОСКОВСКАЯ ОБЛАСТЬ, СОЛНЕЧНОГОРСКИЙ Р.., Д. ЯКИМАНСКОЕ||||||
EQM000MOADMT|2000|19134|0|Велесевич Н.А. ИП|171562, Тверская обл, Калязинский р-н, Нерльское с/п, Луки д,||||||
8SB0001STDMT|2000|11407|0|Велян Г.К. ИП|171502, Тверская обл, Кимры г, Орджоникидзе ул, остановочный павильон||||||
109000HR3DMT|2000|1306|0|Венера ООО|141335, Московская обл, Сергиево-Посадский р-н, пос. Ферма, ул. Солнечная||||||
AFW000H8YDMT|2000|13554|0|Вера плюс ООО|,601255,Владимирская обл,Суздальский р-н,,Кутуково с,,,,||||||
AFW000H8XDMT|2000|13554|0|Вера плюс ООО|,601282,Владимирская обл,Суздальский р-н,,Новоалександрово с,,,,||||||
AFW000H8ZDMT|2000|13554|0|Вера плюс ООО|,601283,Владимирская обл,Суздальский р-н,,Старый Двор с,,,,||||||
AFW000H90DMT|2000|13554|0|Вера плюс ООО|,601285,Владимирская обл,Суздальский р-н,,Цибеево с,,,,||||||
AFW000H8QDMT|2000|13554|0|Вера плюс ООО|,601810,Владимирская обл,Юрьев-Польский р-н,,Андреевское с,,,,||||||
AFW000H8UDMT|2000|13554|0|Вера плюс ООО|,601810,Владимирская обл,Юрьев-Польский р-н,,Звенцово д,,,,||||||
AFW000H8VDMT|2000|13554|0|Вера плюс ООО|,601810,Владимирская обл,Юрьев-Польский р-н,,Лыково с,,,,||||||
AFW000H8RDMT|2000|13554|0|Вера плюс ООО|,601810,Владимирская обл,Юрьев-Польский р-н,,Федоровское с,,,,||||||
AFW000H8TDMT|2000|13554|0|Вера плюс ООО|,601815,Владимирская обл,Юрьев-Польский р-н,,Чеково с,,,,||||||
AFW000H8WDMT|2000|13554|0|Вера плюс ООО|,601816,Владимирская обл,Юрьев-Польский р-н,,Красное Заречье с,,,,||||||
AFW000H8SDMT|2000|13554|0|Вера плюс ООО|,601817,Владимирская обл,Юрьев-Польский р-н,,Шихобалово с,,,,||||||
AFW000H8PDMT|2000|13554|0|Вера плюс ООО|Бар, 601810, Владимирская обл, Юрьев-Польский р-н, Небылое с||||||
AFW000H8ODMT|2000|13554|0|Вера плюс ООО|Кафетерий, 601810, Владимирская обл, Юрьев-Польский р-н, Небылое с||||||
AFW000H8MDMT|2000|13554|0|Вера плюс ООО|магазин №1, 601810, Владимирская обл, Юрьев-Польский р-н, Небылое с||||||
AFW000H8NDMT|2000|13554|0|Вера плюс ООО|магазин №2, 601810, Владимирская обл, Юрьев-Польский р-н, Небылое с||||||
22A000LODMT|2000|2675|0|Вереск-торг ООО|,171622,Тверская обл,Кашинский р-н,Вер...кое с/п,Верхняя Троица д,Мира ул,4,,||||||
EG8000LOPDMT|2000|18759|0|Верона ООО|,141620,Московская обл,Клинский р-н,,Малеевка д,,,,||||||
7NW000PMXDMT|2000|9952|0|Верона ООО|,601279,Владимирская обл,Суздальский р-н,,Мордыш с,Центральная ул,9,,30||||||
7NW0001QADMT|2000|9952|0|Верона ООО|601272, Владимирская обл, Суздальский р-н, Порецкое с, Молодежная ул, д. 1||||||
7F20004AUDMT|2000|9634|0|Веселова Н.А. ИП|,141980,Московская обл,,Дубна г,,Ленинградская ул,,,||||||
6I10001P2DMT|2000|8443|0|Весна|,141851,Московская обл,Дмитровский р-н,,Подосинки д,,36,,||||||
6I1000H6FDMT|2000|8443|0|Весна|д.Подосинки, д.40||||||
GAU000TLXDMT|2000|21164|0|Весна ООО|141840, Московская обл, Дмитровский р-н, Яхрома г, ЗАВОДСКОЙ||||||
GAU000TLYDMT|2000|21164|0|Весна ООО|141850, Московская обл, Дмитровский р-н, Деденево п, Московский 2-й пер||||||
BNW000IMSDMT|2000|15139|0|Ветерок ООО|,141207,Московская обл,,Пушкино г,,Базарная ул,,,||||||
BNW000IMRDMT|2000|15139|0|Ветерок ООО|,141214,Московская обл,Пушкинский р-н,,Зверосовхоз п,Центральная ул,12 А,,||||||
FEC000RV7DMT|2000|19988|0|Ветерок ООО|Московская обл, Дмитровский р-н, п. Горшково, с/о Настасьинский  д.41||||||
HHN000Q99DMT|2000|22709|0|Визит ООО|,601035,Владимирская обл,Гусь-Хрустальный р-н,,Василево д,,,,||||||
HHN000Q98DMT|2000|22709|0|Визит ООО|,601541,Владимирская обл,Гусь-Хрустальный р-н,,Черсево с,,,,||||||
GYW000PDFDMT|2000|22033|0|ВИКОН ООО|,601116,Владимирская обл,Петушинский р-н,,Липна д,,,,||||||
GYW000PCTDMT|2000|22033|0|ВИКОН ООО|,601120,Владимирская обл,Петушинский р-н,,Киржач д,,,,||||||
IRG000S0HDMT|2000|24361|0|Виктория ООО|,171271,Тверская обл,Конаковский р-н,,Новозавидовский пгт,Моховая ул,211,,||||||
JC1000SWCDMT|2000|25104|0|Виктория-М ООО|"601605, Владимирская обл, Александровский р-н, ДПК"Маренкино", участок 2"||||||
6HG00044CDMT|2000|8421|0|Винокурова Т.Н.|,171266,Тверская обл,Конаковский р-н,,Мокшино д,Солнечная ул,,,||||||
GZ0000PCZDMT|2000|22037|0|Вита ООО|,171530,Тверская обл,Кимрский р-н,,Головино д,,109,,||||||
1CL000DCDMT|2000|1750|0|Вита-Л ООО|,141315,Московская обл,,Сергиев Посад г,,Осипенко ул,4а,,||||||
1CL000S00DMT|2000|1750|0|Вита-Л ООО|,141315,Московская обл,Сергиево-Посадс...,Сергиев Посад г,,Пионерская ул,16,,||||||
G8V000ODYDMT|2000|21093|0|ВИТЕН ООО|,600037,Владимирская обл,,Владимир г,,Нижняя Дуброва ул,19 А,,||||||
37C0004IADMT|2000|4153|0|Вихрь ООО|,141231,Московская обл,Пушкинский р-н,,Лесной п,Советская ул,3б,,||||||
B1H000HVHDMT|2000|14332|0|Вкусное питание ООО|,170521,Тверская обл,Калининский р-н,,Ямок д,,,,||||||
JQA000TKFDMT|2000|25618|0|Владимир ООО|,601605,Владимирская обл,Александровский р-н,,Новожилово д,,,,||||||
JF7000T28DMT|2000|25218|0|ВладНатурПродукт ООО|600000, Владимирская обл, Владимир г, рынок Восток, киоск №8||||||
JF7000T2ADMT|2000|25218|0|ВладНатурПродукт ООО|600000, Владимирская обл, Владимир г, рынок Ополье, Секция №11||||||
JF7000T2EDMT|2000|25218|0|ВладНатурПродукт ООО|600000, Владимирская обл, Владимир г, рынок Чайковского, павильон №46||||||
JF7000T2GDMT|2000|25218|0|ВладНатурПродукт ООО|600902, Владимирская обл, Владимир г, Энергетик мкр, Ярмарка||||||
ISHSETS1KDMT|2000|24403|0|Власта ООО|,141851,Московская обл,Дмитровский р-н,,3 Участок п,,,,||||||
G3N000O41DMT|2000|20903|0|Волкова М.Г. ИП|"Владимирская обл., Вязниковский р., по...л. Игошина, торговый павильон "Лира"||||||
J8O000SQKDMT|2000|24983|0|Волнухин Сергей Павлович ИП|,170556,Тверская обл,Старицкий р-н,,Берново д,Братская ул,1а,,||||||
J8O000SQHDMT|2000|24983|0|Волнухин Сергей Павлович ИП|,171370,Тверская обл,Старицкий р-н,,Емельяново с,Сотчино ул,22 А,,||||||
J8O000SQLDMT|2000|24983|0|Волнухин Сергей Павлович ИП|,171393,Тверская обл,Старицкий р-н,,Луковниково с,Советская ул,21а,,||||||
J8O000SQODMT|2000|24983|0|Волнухин Сергей Павлович ИП|,172030,Тверская обл,Торжокский р-н,,Высокое п,Октября ул,2а,,||||||
J8O000SQIDMT|2000|24983|0|Волнухин Сергей Павлович ИП|,172031,Тверская обл,Торжокский р-н,,Ладьино д,,26,,||||||
J8O000SQJDMT|2000|24983|0|Волнухин Сергей Павлович ИП|,172041,Тверская обл,Торжокский р-н,,Мошки д,,36в,,||||||
J8O000SQNDMT|2000|24983|0|Волнухин Сергей Павлович ИП|171540, Тверская обл, Старицкий р-н, д.Паньково, ул. пер.Советский, д.3||||||
2PK000R9DMT|2000|3513|0|Волчкова ООО|,141830,Московская обл,Дмитровский р-н,,Ново-Синьково п,,,,||||||
2PK000M91DMT|2000|3513|0|Волчкова ООО|,141833,Московская обл,Дмитровский р-н,,Клюшниково д,,,,||||||
2PK000R8DMT|2000|3513|0|Волчкова ООО|,141839,Московская обл,Дмитровский р-н,,Насадкино д,,,,||||||
2PK000RADMT|2000|3513|0|Волчкова ООО|,141839,Московская обл,Дмитровский р-н,,Раменье д,,,,||||||
2PK000RBDMT|2000|3513|0|Волчкова ООО|,141880,Московская обл,Дмитровский р-н,,Рогачево с,Мира ул,,,||||||
2PK000MXPDMT|2000|3513|0|Волчкова ООО|,141892,Московская обл,Дмитровский р-н,,Подъячево с,Нагорная ул,26,,||||||
2PK000SI8DMT|2000|3513|0|Волчкова ООО|,141930,Московская обл,Талдомский р-н,,Вербилки пгт,Пушкина ул,,,||||||
5WU0001L7DMT|2000|7677|0|Воробьев В.В. ИП|Основной договор||||||
IY4000SAPDMT|2000|24603|0|Воробьева Валентина Васильевна ИП|,172770,Тверская обл,,,Пено п,Родина ул,21,,||||||
J98000SRPDMT|2000|25003|0|Воронцов Алексей Евгеньевич ИП|,141620,Московская обл,Клинский р-н,,Малеевка д,Дорожная ул,8,,||||||
5EC000401DMT|2000|7011|0|Все для Вас ООО|,141894,Московская обл,Дмитровский р-н,,Каменка д,,,,||||||
EAZ000LJEDMT|2000|18569|0|Выбор ООО|,141335,Московская обл,Сергиево-Посадский р-н,,Шеметово с,Садовая ул,2а,,||||||
K70002NDMT|2000|728|0|Вьюнок ООО|141508, Московская обл, Солнечногорск г, Рекинцо мкр, ул.Тамойкина||||||
85H000FHIDMT|2000|10585|0|Вязниковское райпо|,601408,Владимирская обл,Вязниковский р-н,,Мстера пгт,Ленина пл,,,||||||
85H000JEZDMT|2000|10585|0|Вязниковское райпо|,601421,Владимирская обл,Вязниковский р-н,,Лукново п,Шоссейная ул,2,,||||||
85H000N93DMT|2000|10585|0|Вязниковское райпо|Владимирская обл., Вязниковский р., с. Станки, ул. Центральная, д.4||||||
85H000HPTDMT|2000|10585|0|Вязниковское райпо|магазин №18, 601435, Владимирская обл, Вязниковский р-н, Коурково д, д. 11||||||
85H000G0ZDMT|2000|10585|0|Вязниковское райпо|магазин №22, 601408, Владимирская обл,...ий р-н, Мстера пгт, Ленина пл, д. 24||||||
85H000HQ9DMT|2000|10585|0|Вязниковское райпо|магазин №27, 601445, Владимирская обл, Вязниковский р-н, Ново-Быковка с||||||
85H000HP8DMT|2000|10585|0|Вязниковское райпо|магазин №35, 601408, Владимирская обл,... Мстера пгт, Кооперативная ул., д. 1||||||
85H000HPADMT|2000|10585|0|Вязниковское райпо|магазин №47, 601429, Владимирская обл,...-н, Буторлино д, Советская ул, д. 1б||||||
85H000HQ6DMT|2000|10585|0|Вязниковское райпо|магазин №50, 601411, Владимирская обл,... р-н, Сарыево с, Советская ул., д. 1||||||
85H000HQ7DMT|2000|10585|0|Вязниковское райпо|магазин №51, 601412, Владимирская обл,...н, Сарыево п/ст, Советская ул., д. 1||||||
85H000HQIDMT|2000|10585|0|Вязниковское райпо|магазин №52, 601413, Владимирская обл, Вязниковский р-н, Осинки д||||||
85H000HQHDMT|2000|10585|0|Вязниковское райпо|магазин №53, 601413, Владимирская обл, Вязниковский р-н, Шустово д||||||
85H000FHGDMT|2000|10585|0|Вязниковское райпо|магазин №67, 601442, Владимирская обл, Вязники г, Рябиновая ул||||||
85H000HT4DMT|2000|10585|0|Вязниковское райпо|магазин №71, 601430, Владимирская обл,...Сергеево д, Комсомольская ул, д. 26а||||||
85H000HT5DMT|2000|10585|0|Вязниковское райпо|магазин №73, 601431, Владимирская обл, Вязниковский р-н, Воробьевка д||||||
85H000HPBDMT|2000|10585|0|Вязниковское райпо|магазин №80, 601402, Владимирская обл,...овы-Городищи д, Центральная ул, д. 6||||||
2EQ000L3SDMT|2000|3123|0|Гаджиев М.М. ИП|,,,Кимрский,,п.Приволжский,,,,||||||
2EQ000I7ADMT|2000|3123|0|Гаджиев М.М. ИП|,141900,Московская обл,,Талдом г,,,,,||||||
2EQ000I7BDMT|2000|3123|0|Гаджиев М.М. ИП|,171530,Тверская обл,Кимрский р-н,,Белый Городок пгт,,,,||||||
H4T000SSDDMT|2000|22246|0|Гаджиев Нусраддин Аббас оглы ИП|,601136,Владимирская обл,Петушинский р-н,,Гнездино д,,,,||||||
H4T000SSEDMT|2000|22246|0|Гаджиев Нусраддин Аббас оглы ИП|,601136,Владимирская обл,Петушинский р-н,,Островищи д,,,,||||||
FCU000N3DDMT|2000|19934|0|Гайдай Виктор Борисович|г. Кимры, пос. Южный, ул. 60 лет Октября, д. 28 Д||||||
6H20004GJDMT|2000|8405|0|ГАБ+С ООО|г. Москва, Зеленоград, п. Андреевка, 21||||||
JPJ000TJHDMT|2000|25590|0|Гаврилова Марина Анатольевна ИП|,171274,Тверская обл,Конаковский р-н,,Козлово пгт,Прядильщиков ул,8 А,,||||||
2EQ000MODMT|2000|3123|0|Гаджиев М.М. ИП|,171506,Тверская обл,,Кимры г,,Пушкина ул,64,,||||||
H4T000PM6DMT|2000|22246|0|Гаджиев Нусраддин Аббас оглы ИП|,601122,Владимирская обл,Петушинский р-н,Покров г,,Больничный проезд,6,,||||||
FCU000NQYDMT|2000|19934|0|Гайдай Виктор Борисович|Тверская область, г. Кимры, ул. Ильича, д.8||||||
1OB000FMDMT|2000|2172|0|Галея ООО|,141644,Московская обл,Клинский р-н,,Борщево д,,11а,,||||||
A1Z000GUIDMT|2000|13053|0|Галузин В.В.|601952, Владимирская обл, Ковровский р...минский Городок с, 40 лет Октября ул||||||
9P7000GHBDMT|2000|12593|0|Гараев И.М.|Тверская обл, п.Спирово, ул.Речная, рынок||||||
10T00093DMT|2000|1326|0|Гаранина О.М. ИП|,141656,Московская обл,Клинский р-н,,Тархово д,,47,,||||||
AKF000HDIDMT|2000|13717|0|Гарун ООО|,141051,Московская обл,Мытищинский р-н,,Новосельцево д,Восточная ул,1а,,||||||
AKF000HDGDMT|2000|13717|0|Гарун ООО|,141051,Московская обл,Мытищинский р-н,,Новосельцево д,Центральная ул,1а,,||||||
KX0003HDMT|2000|754|0|Гасанова С. Н.|141930, Московская обл, Талдомский р-н, Вербилки пгт, КАФЕ АЛЕНА||||||
18P000BFDMT|2000|1610|0|ГБОУ Хотьковская школа-интернат V вида Московской области л/с 20014430030|,141372,Московская обл,Сергиево-Посадский р-н,Хотьково г,п/о Жучки,,71,,||||||
1D9000DYDMT|2000|1774|0|Георгий|,141315,Московская обл,,Сергиев Посад г,,,,,||||||
1D9000DLDMT|2000|1774|0|Георгий|1000||||||
1D9000E0DMT|2000|1774|0|Георгий|141315, Московская обл, Сергиев Посад г, РЕММАШ||||||
1D9000DMDMT|2000|1774|0|Георгий|50 лет Октября||||||
1D9000DNDMT|2000|1774|0|Георгий|ВОЗНЕСЕНСКИЙ||||||
1D9000DODMT|2000|1774|0|Георгий|Возрождение||||||
1D9000DPDMT|2000|1774|0|Георгий|Воробьевка||||||
1D90003VRDMT|2000|1774|0|Георгий|г.Сергиев-Посад, ПАХ||||||
1D9000DQDMT|2000|1774|0|Георгий|ГАГАРИНА||||||
1D9000DRDMT|2000|1774|0|Георгий|Краснозаводск||||||
1D9000DSDMT|2000|1774|0|Георгий|Лакокраска||||||
1D9000DTDMT|2000|1774|0|Георгий|Лар-П||||||
1D9000DUDMT|2000|1774|0|Георгий|Лесхоз||||||
1D9000DVDMT|2000|1774|0|Георгий|Мишутино||||||
1D9000DWDMT|2000|1774|0|Георгий|Обувной||||||
1D9000DXDMT|2000|1774|0|Георгий|Основной договор||||||
1D9000DZDMT|2000|1774|0|Георгий|ПМК||||||
1D9000E1DMT|2000|1774|0|Георгий|Семёнково||||||
1D9000E2DMT|2000|1774|0|Георгий|СКП||||||
1D9000E3DMT|2000|1774|0|Георгий|Фабрика||||||
1D9000E4DMT|2000|1774|0|Георгий|ЦРБ||||||
M1000IJJDMT|2000|794|0|Георгий-Победоносец ООО|,141345,Московская обл,Сергиево-Посадский р-н,,Сватково д,,9А,,||||||
HLO000QUPDMT|2000|22854|0|Делком 24 ООО|,,Московская обл,Клинский р-н,,,Волоколамское ш,,,||||||
IS00020DMT|2000|677|0|Герасимова А.И. ИП|,601362,Владимирская обл,Судогодский р-н,,Бараки д,Советская ул,8,,||||||
J4H000SK5DMT|2000|24832|0|Герасимова Елена Викторовна ИП|,152015,Ярославская обл,Переславский р-н,,Дубки п,Полевая ул,15,,||||||
ASH000HLDDMT|2000|14008|0|Герасимова Л.И.|,601632,Владимирская обл,Александровский р-н,,Легково д,,16,,||||||
D1J000K1NDMT|2000|16931|0|Герлиц И.О.|,171275,Тверская обл,Конаковский р-н,,Завидово с,Ленинградская ул,263,,||||||
4B6000NPMDMT|2000|5594|0|Гермес-плюс ООО|"172383, Тверская область, г. Ржев, ул. Красностроителей, д.32 "А"||||||
C0D000IXPDMT|2000|15588|0|Гилязитдинова М.Н.|,141507,Московская обл,Солнечногорский р-н,,Тимоново д,,64а,,||||||
IUA000S3FDMT|2000|24465|0|ГКУ СО ЯО СРЦ Бригантина|,152030,Ярославская обл,Переславский р-н,,Нагорье с,Адмирала Спиридова ул,7,,||||||
C5D000J26DMT|2000|15770|0|ГКУСО ВО Гусь-Хрустальный социально-реабилитационный центр для несовершеннолетних|,601554,Владимирская обл,Гусь-Хрусталь...,,Уршельский п,Вознесенского ул,16,,||||||
J11000SFYDMT|2000|24708|0|Глобус-С ООО|,172235,Тверская обл,Селижаровский р-н,,Селище п,Почтовая ул,39,,||||||
